<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,1,12/24/21,21:03:00,338.8900000,338.9000000,338.8600000,338.9000000,1810
GAZP,1,12/24/21,21:04:00,338.9000000,338.9000000,338.7700000,338.8900000,6990
GAZP,1,12/24/21,21:05:00,338.8500000,338.8900000,338.8000000,338.8000000,2120
GAZP,1,12/24/21,21:06:00,338.8000000,338.8800000,338.7700000,338.7700000,3090
GAZP,1,12/24/21,21:07:00,338.8000000,338.8500000,338.7700000,338.8500000,790
GAZP,1,12/24/21,21:08:00,338.8500000,338.8800000,338.8000000,338.8700000,810
GAZP,1,12/24/21,21:09:00,338.8700000,338.9000000,338.8000000,338.9000000,3960
GAZP,1,12/24/21,21:10:00,338.8200000,338.9900000,338.8200000,338.8500000,16130
GAZP,1,12/24/21,21:11:00,338.9600000,338.9600000,338.8500000,338.9500000,1470
GAZP,1,12/24/21,21:12:00,338.9500000,338.9500000,338.8000000,338.8200000,15490
GAZP,1,12/24/21,21:13:00,338.8100000,338.9500000,338.7700000,338.7900000,10340
GAZP,1,12/24/21,21:14:00,338.7800000,338.7900000,338.7100000,338.7400000,4160
GAZP,1,12/24/21,21:15:00,338.7200000,338.7700000,338.6600000,338.7500000,4950
GAZP,1,12/24/21,21:16:00,338.7500000,338.7500000,338.6600000,338.6600000,3580
GAZP,1,12/24/21,21:17:00,338.7500000,338.7500000,338.5000000,338.5200000,5000
GAZP,1,12/24/21,21:18:00,338.6000000,338.6000000,338.4600000,338.5900000,2680
GAZP,1,12/24/21,21:19:00,338.5200000,338.5200000,338.4200000,338.5000000,3750
GAZP,1,12/24/21,21:20:00,338.4300000,338.5100000,338.4200000,338.4300000,1280
GAZP,1,12/24/21,21:21:00,338.4200000,338.4300000,338.4200000,338.4200000,3280
GAZP,1,12/24/21,21:22:00,338.4300000,338.4900000,338.4200000,338.4800000,1380
GAZP,1,12/24/21,21:23:00,338.4800000,338.4800000,338.4200000,338.4400000,9610
GAZP,1,12/24/21,21:24:00,338.4400000,338.4900000,338.4400000,338.4400000,2550
GAZP,1,12/24/21,21:25:00,338.4500000,338.5100000,338.4500000,338.5100000,10550
GAZP,1,12/24/21,21:26:00,338.5300000,338.6000000,338.3600000,338.4500000,22720
GAZP,1,12/24/21,21:27:00,338.4500000,338.4500000,338.2900000,338.2900000,8380
GAZP,1,12/24/21,21:28:00,338.3300000,338.4500000,338.2100000,338.4000000,19220
GAZP,1,12/24/21,21:29:00,338.3100000,338.3100000,338.2000000,338.2000000,4470
GAZP,1,12/24/21,21:30:00,338.2700000,338.2700000,338.1100000,338.1100000,10830
GAZP,1,12/24/21,21:31:00,338.1600000,338.2000000,338.1100000,338.2000000,2120
GAZP,1,12/24/21,21:32:00,338.1200000,338.2000000,338.1200000,338.2000000,2250
GAZP,1,12/24/21,21:33:00,338.2000000,338.3200000,338.1700000,338.1800000,7180
GAZP,1,12/24/21,21:34:00,338.2900000,338.3500000,338.2600000,338.2600000,3080
GAZP,1,12/24/21,21:35:00,338.3300000,338.3500000,338.2500000,338.3500000,1550
GAZP,1,12/24/21,21:36:00,338.3400000,338.3500000,338.2600000,338.3500000,920
GAZP,1,12/24/21,21:37:00,338.3500000,338.3700000,338.2500000,338.3700000,950
GAZP,1,12/24/21,21:38:00,338.3400000,338.4000000,338.3300000,338.3900000,6250
GAZP,1,12/24/21,21:39:00,338.3800000,338.4300000,338.3700000,338.4300000,2830
GAZP,1,12/24/21,21:40:00,338.4000000,338.4300000,338.3900000,338.4300000,3030
GAZP,1,12/24/21,21:41:00,338.3900000,338.4300000,338.2000000,338.2000000,8540
GAZP,1,12/24/21,21:42:00,338.1900000,338.2000000,338.1700000,338.2000000,2180
GAZP,1,12/24/21,21:43:00,338.2000000,338.3000000,338.2000000,338.2900000,4960
GAZP,1,12/24/21,21:44:00,338.2900000,338.2900000,338.0500000,338.1200000,9420
GAZP,1,12/24/21,21:45:00,338.2000000,338.2600000,338.1100000,338.2600000,590
GAZP,1,12/24/21,21:46:00,338.2000000,338.2600000,338.0700000,338.1200000,580
GAZP,1,12/24/21,21:47:00,338.2300000,338.2500000,338.1200000,338.1200000,360
GAZP,1,12/24/21,21:48:00,338.1200000,338.2200000,338.0600000,338.1700000,2550
GAZP,1,12/24/21,21:49:00,338.1700000,338.3000000,338.0500000,338.2100000,3430
GAZP,1,12/24/21,21:50:00,338.0900000,338.1900000,338.0500000,338.1900000,130
GAZP,1,12/24/21,21:51:00,338.0800000,338.1900000,338.0800000,338.1900000,560
GAZP,1,12/24/21,21:52:00,338.0800000,338.1900000,338.0800000,338.1900000,740
GAZP,1,12/24/21,21:53:00,338.1900000,338.1900000,338.1000000,338.1800000,570
GAZP,1,12/24/21,21:54:00,338.1800000,338.1900000,338.1000000,338.1000000,880
GAZP,1,12/24/21,21:55:00,338.1000000,338.1900000,338.1000000,338.1000000,4880
GAZP,1,12/24/21,21:56:00,338.1000000,338.1900000,338.0800000,338.1600000,8110
GAZP,1,12/24/21,21:57:00,338.1600000,338.1900000,338.1600000,338.1900000,150
GAZP,1,12/24/21,21:58:00,338.1900000,338.1900000,338.1100000,338.1100000,7210
GAZP,1,12/24/21,21:59:00,338.1600000,338.1600000,338.0600000,338.1100000,5370
GAZP,1,12/24/21,22:00:00,338.1000000,338.1200000,338.0200000,338.1000000,7520
GAZP,1,12/24/21,22:01:00,338.0600000,338.0600000,337.9100000,338.0000000,24070
GAZP,1,12/24/21,22:02:00,338.0000000,338.0000000,337.8500000,337.9000000,14180
GAZP,1,12/24/21,22:03:00,337.9000000,337.9800000,337.8100000,337.9000000,9320
GAZP,1,12/24/21,22:04:00,337.9300000,338.0200000,337.9000000,337.9300000,16930
GAZP,1,12/24/21,22:05:00,338.0000000,338.0000000,337.9300000,338.0000000,1190
GAZP,1,12/24/21,22:06:00,337.9300000,338.0200000,337.9000000,337.9200000,6920
GAZP,1,12/24/21,22:07:00,337.9200000,338.5000000,337.9200000,338.2500000,218620
GAZP,1,12/24/21,22:08:00,338.4000000,338.7500000,338.4000000,338.7400000,77370
GAZP,1,12/24/21,22:09:00,338.7400000,338.7400000,338.7000000,338.7000000,18500
GAZP,1,12/24/21,22:10:00,338.7000000,338.7300000,338.5400000,338.5900000,127060
GAZP,1,12/24/21,22:11:00,338.5800000,338.8700000,338.5800000,338.8700000,44170
GAZP,1,12/24/21,22:12:00,338.8700000,338.9100000,338.8100000,338.9000000,8260
GAZP,1,12/24/21,22:13:00,338.8400000,338.8500000,338.8000000,338.8500000,25610
GAZP,1,12/24/21,22:14:00,338.8500000,338.8500000,338.8000000,338.8200000,15470
GAZP,1,12/24/21,22:15:00,338.8200000,338.8200000,338.8000000,338.8000000,4900
GAZP,1,12/24/21,22:16:00,338.8100000,338.8200000,338.8000000,338.8000000,12340
GAZP,1,12/24/21,22:17:00,338.8100000,338.9000000,338.7100000,338.8100000,34490
GAZP,1,12/24/21,22:18:00,338.8500000,338.8900000,338.8000000,338.8600000,5840
GAZP,1,12/24/21,22:19:00,338.8800000,338.9000000,338.8000000,338.8000000,9260
GAZP,1,12/24/21,22:20:00,338.8500000,338.8500000,338.8000000,338.8000000,2670
GAZP,1,12/24/21,22:21:00,338.8500000,338.8500000,338.7200000,338.7200000,450
GAZP,1,12/24/21,22:22:00,338.7200000,338.7800000,338.7000000,338.7300000,2060
GAZP,1,12/24/21,22:23:00,338.7000000,338.7200000,338.6300000,338.6300000,1880
GAZP,1,12/24/21,22:24:00,338.6400000,338.6900000,338.6200000,338.6200000,2140
GAZP,1,12/24/21,22:25:00,338.6900000,338.9000000,338.6100000,338.7800000,48030
GAZP,1,12/24/21,22:26:00,338.7800000,338.8500000,338.7800000,338.8000000,4490
GAZP,1,12/24/21,22:27:00,338.7900000,338.8000000,338.7800000,338.8000000,520
GAZP,1,12/24/21,22:28:00,338.7800000,338.8000000,338.7200000,338.7200000,4620
GAZP,1,12/24/21,22:29:00,338.7500000,338.8000000,338.7100000,338.7400000,2720
GAZP,1,12/24/21,22:30:00,338.8000000,338.8000000,338.6800000,338.6800000,4350
GAZP,1,12/24/21,22:31:00,338.7000000,338.7000000,338.6900000,338.7000000,340
GAZP,1,12/24/21,22:32:00,338.6900000,338.7000000,338.5700000,338.5700000,4690
GAZP,1,12/24/21,22:33:00,338.6000000,338.6000000,338.5000000,338.5000000,3510
GAZP,1,12/24/21,22:34:00,338.5700000,338.5700000,338.4800000,338.4800000,710
GAZP,1,12/24/21,22:35:00,338.4500000,338.4500000,338.4000000,338.4000000,1670
GAZP,1,12/24/21,22:36:00,338.4000000,338.4800000,338.4000000,338.4700000,6210
GAZP,1,12/24/21,22:37:00,338.4700000,338.4800000,338.4500000,338.4800000,3090
GAZP,1,12/24/21,22:38:00,338.4800000,338.5000000,338.4500000,338.5000000,13560
GAZP,1,12/24/21,22:39:00,338.5000000,338.5000000,338.4400000,338.4400000,2600
GAZP,1,12/24/21,22:40:00,338.4700000,338.5700000,338.4700000,338.5100000,1220
GAZP,1,12/24/21,22:41:00,338.5100000,338.5700000,338.4500000,338.5100000,3260
GAZP,1,12/24/21,22:42:00,338.5700000,338.5700000,338.5100000,338.5100000,510
GAZP,1,12/24/21,22:43:00,338.5700000,338.6700000,338.5700000,338.6700000,8520
GAZP,1,12/24/21,22:44:00,338.6300000,338.7000000,338.5800000,338.5800000,4860
GAZP,1,12/24/21,22:45:00,338.6800000,338.7000000,338.5800000,338.6500000,5680
GAZP,1,12/24/21,22:46:00,338.5800000,338.6500000,338.5800000,338.6500000,1000
GAZP,1,12/24/21,22:47:00,338.5800000,338.7000000,338.5700000,338.6800000,5410
GAZP,1,12/24/21,22:48:00,338.6000000,338.6800000,338.5800000,338.6500000,180
GAZP,1,12/24/21,22:49:00,338.6500000,338.6800000,338.5700000,338.5800000,5000
GAZP,1,12/24/21,22:50:00,338.5800000,338.6500000,338.5700000,338.5800000,9580
GAZP,1,12/24/21,22:51:00,338.5800000,338.6800000,338.5700000,338.5700000,9180
GAZP,1,12/24/21,22:52:00,338.5300000,338.5700000,338.5300000,338.5300000,4330
GAZP,1,12/24/21,22:53:00,338.5300000,338.5700000,338.5100000,338.5100000,10570
GAZP,1,12/24/21,22:54:00,338.5100000,338.5100000,338.4500000,338.4500000,3480
GAZP,1,12/24/21,22:55:00,338.5000000,338.5900000,338.4500000,338.5900000,2870
GAZP,1,12/24/21,22:56:00,338.5900000,338.5900000,338.4700000,338.5300000,860
GAZP,1,12/24/21,22:57:00,338.5400000,338.5500000,338.4500000,338.4500000,7520
GAZP,1,12/24/21,22:58:00,338.5000000,338.5500000,338.4800000,338.5400000,990
GAZP,1,12/24/21,22:59:00,338.5000000,338.5000000,338.4300000,338.5000000,1600
GAZP,1,12/24/21,23:00:00,338.4300000,338.5300000,338.4300000,338.5300000,1880
GAZP,1,12/24/21,23:01:00,338.5300000,338.5500000,338.4300000,338.5500000,2780
GAZP,1,12/24/21,23:02:00,338.5300000,338.5500000,338.4300000,338.5400000,3240
GAZP,1,12/24/21,23:03:00,338.5500000,338.5500000,338.4400000,338.5400000,3870
GAZP,1,12/24/21,23:04:00,338.5400000,338.5500000,338.4500000,338.5500000,2640
GAZP,1,12/24/21,23:05:00,338.5300000,338.5500000,338.5000000,338.5000000,640
GAZP,1,12/24/21,23:06:00,338.5500000,338.5500000,338.4900000,338.4900000,2780
GAZP,1,12/24/21,23:07:00,338.4900000,338.5400000,338.4900000,338.5300000,3520
GAZP,1,12/24/21,23:08:00,338.5100000,338.5500000,338.5100000,338.5500000,9520
GAZP,1,12/24/21,23:09:00,338.5700000,338.5800000,338.5700000,338.5800000,2850
GAZP,1,12/24/21,23:10:00,338.5800000,338.6000000,338.5500000,338.6000000,5520
GAZP,1,12/24/21,23:11:00,338.6000000,338.6000000,338.5500000,338.5500000,1430
GAZP,1,12/24/21,23:12:00,338.6000000,338.6300000,338.5600000,338.6300000,18050
GAZP,1,12/24/21,23:13:00,338.6300000,338.6300000,338.5600000,338.6000000,2120
GAZP,1,12/24/21,23:14:00,338.5600000,338.6300000,338.5600000,338.6200000,280
GAZP,1,12/24/21,23:15:00,338.6200000,338.6300000,338.5500000,338.5500000,1610
GAZP,1,12/24/21,23:16:00,338.6300000,338.6500000,338.6300000,338.6500000,1550
GAZP,1,12/24/21,23:17:00,338.6500000,338.6700000,338.5500000,338.6500000,5180
GAZP,1,12/24/21,23:18:00,338.6500000,338.7000000,338.5500000,338.7000000,14970
GAZP,1,12/24/21,23:19:00,338.6500000,338.8000000,338.5700000,338.8000000,27950
GAZP,1,12/24/21,23:20:00,338.7000000,338.8000000,338.5900000,338.7000000,4980
GAZP,1,12/24/21,23:21:00,338.7100000,338.7100000,338.6300000,338.6900000,4170
GAZP,1,12/24/21,23:22:00,338.6900000,338.7800000,338.6600000,338.7800000,2050
GAZP,1,12/24/21,23:23:00,338.7800000,338.7900000,338.6300000,338.7800000,17030
GAZP,1,12/24/21,23:24:00,338.7800000,338.7900000,338.6300000,338.6300000,8120
GAZP,1,12/24/21,23:25:00,338.7500000,338.7500000,338.6400000,338.7500000,680
GAZP,1,12/24/21,23:26:00,338.7500000,338.7800000,338.7500000,338.7800000,2550
GAZP,1,12/24/21,23:27:00,338.7800000,338.7800000,338.7000000,338.7000000,1400
GAZP,1,12/24/21,23:28:00,338.7000000,338.7800000,338.6400000,338.7800000,10110
GAZP,1,12/24/21,23:29:00,338.7800000,338.7800000,338.6700000,338.6900000,3480
GAZP,1,12/24/21,23:30:00,338.7800000,338.7800000,338.6600000,338.7700000,3440
GAZP,1,12/24/21,23:31:00,338.7700000,338.7800000,338.6700000,338.7800000,5230
GAZP,1,12/24/21,23:32:00,338.6700000,338.7800000,338.5600000,338.7800000,17080
GAZP,1,12/24/21,23:33:00,338.7700000,338.7700000,338.6100000,338.6700000,3230
GAZP,1,12/24/21,23:34:00,338.6700000,338.7600000,338.6700000,338.6700000,33470
GAZP,1,12/24/21,23:35:00,338.6700000,338.7000000,338.6000000,338.6900000,4040
GAZP,1,12/24/21,23:36:00,338.6100000,338.6800000,338.5600000,338.6100000,4440
GAZP,1,12/24/21,23:37:00,338.6000000,338.6700000,338.5700000,338.6600000,3230
GAZP,1,12/24/21,23:38:00,338.6100000,338.6700000,338.5700000,338.5800000,1100
GAZP,1,12/24/21,23:39:00,338.6700000,338.6700000,338.5800000,338.6700000,16730
GAZP,1,12/24/21,23:40:00,338.6000000,338.7300000,338.5900000,338.7300000,16210
GAZP,1,12/24/21,23:41:00,338.7300000,338.7900000,338.6500000,338.7900000,21860
GAZP,1,12/24/21,23:42:00,338.7000000,338.8900000,338.7000000,338.8900000,41260
GAZP,1,12/24/21,23:43:00,338.9000000,339.0000000,338.9000000,339.0000000,297460
GAZP,1,12/24/21,23:44:00,339.0000000,339.0000000,338.8800000,338.8800000,35910
GAZP,1,12/24/21,23:45:00,338.9000000,339.0000000,338.8700000,338.9000000,11770
GAZP,1,12/24/21,23:46:00,338.9800000,339.1000000,338.9000000,339.0000000,38110
GAZP,1,12/24/21,23:47:00,339.0000000,339.0800000,339.0000000,339.0600000,22350
GAZP,1,12/24/21,23:48:00,339.0900000,339.1900000,338.9900000,338.9900000,40740
GAZP,1,12/24/21,23:49:00,339.0000000,339.0000000,338.7100000,338.7900000,29020
GAZP,1,12/24/21,23:50:00,338.7900000,338.9800000,338.6500000,338.7900000,38600
